timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673653135225,561,HTTP Request,200,OK,Thread Group 1-1,text,true,,4638,448,173,173,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,236,0,118
1673653135225,236,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,,true,,274,162,173,173,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,236,0,118
1673653135461,119,HTTP Request-1,302,Found,Thread Group 1-1,text,true,,454,163,173,173,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,119,0,0
1673653135580,206,HTTP Request-2,200,OK,Thread Group 1-1,text,true,,3910,123,173,173,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,206,0,0
1673653135230,556,HTTP Request,200,OK,Thread Group 1-2,text,true,,4638,448,173,173,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,232,0,115
1673653135230,232,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,,true,,274,162,173,173,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,232,0,115
1673653135462,119,HTTP Request-1,302,Found,Thread Group 1-2,text,true,,454,163,173,173,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,119,0,0
1673653135582,204,HTTP Request-2,200,OK,Thread Group 1-2,text,true,,3910,123,173,173,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,204,0,0
1673653135235,556,HTTP Request,200,OK,Thread Group 1-3,text,true,,4638,448,172,172,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,230,0,115
1673653135235,230,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,274,162,172,172,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,230,0,115
1673653135465,119,HTTP Request-1,302,Found,Thread Group 1-3,text,true,,454,163,172,172,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,119,0,0
1673653135584,207,HTTP Request-2,200,OK,Thread Group 1-3,text,true,,3910,123,172,172,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,207,0,0
1673653135254,585,HTTP Request,200,OK,Thread Group 1-7,text,true,,4638,448,181,181,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,230,0,115
1673653135254,230,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,,true,,274,162,181,181,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,230,0,115
1673653135484,117,HTTP Request-1,302,Found,Thread Group 1-7,text,true,,454,163,181,181,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135601,238,HTTP Request-2,200,OK,Thread Group 1-7,text,true,,3910,123,181,181,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,238,0,0
1673653135239,602,HTTP Request,200,OK,Thread Group 1-4,text,true,,4638,448,180,180,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,239,0,120
1673653135239,239,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,274,162,180,180,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,239,0,120
1673653135478,122,HTTP Request-1,302,Found,Thread Group 1-4,text,true,,454,163,180,180,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,122,0,0
1673653135600,241,HTTP Request-2,200,OK,Thread Group 1-4,text,true,,3910,123,180,180,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,241,0,0
1673653135245,598,HTTP Request,200,OK,Thread Group 1-5,text,true,,4638,448,179,179,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,235,0,117
1673653135245,235,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,274,162,179,179,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,235,0,117
1673653135480,121,HTTP Request-1,302,Found,Thread Group 1-5,text,true,,454,163,179,179,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,121,0,0
1673653135601,242,HTTP Request-2,200,OK,Thread Group 1-5,text,true,,3910,123,179,179,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,242,0,0
1673653135259,658,HTTP Request,200,OK,Thread Group 1-8,text,true,,4638,448,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,231,0,115
1673653135259,231,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,274,162,193,193,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,231,0,115
1673653135491,117,HTTP Request-1,302,Found,Thread Group 1-8,text,true,,454,163,193,193,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135608,309,HTTP Request-2,200,OK,Thread Group 1-8,text,true,,3910,123,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,309,0,0
1673653135270,651,HTTP Request,200,OK,Thread Group 1-10,text,true,,4638,448,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,232,0,116
1673653135249,672,HTTP Request,200,OK,Thread Group 1-6,text,true,,4638,448,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,238,0,119
1673653135270,232,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,,true,,274,162,193,193,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,232,0,116
1673653135249,238,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,,true,,274,162,193,193,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,238,0,119
1673653135502,117,HTTP Request-1,302,Found,Thread Group 1-10,text,true,,454,163,193,193,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135487,120,HTTP Request-1,302,Found,Thread Group 1-6,text,true,,454,163,193,193,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,120,0,0
1673653135619,302,HTTP Request-2,200,OK,Thread Group 1-10,text,true,,3910,123,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,302,0,0
1673653135608,313,HTTP Request-2,200,OK,Thread Group 1-6,text,true,,3910,123,193,193,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,313,0,0
1673653135274,649,HTTP Request,200,OK,Thread Group 1-11,text,true,,4638,448,191,191,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,231,0,115
1673653135265,658,HTTP Request,200,OK,Thread Group 1-9,text,true,,4638,448,191,191,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,234,0,117
1673653135274,231,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,,true,,274,162,191,191,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,231,0,115
1673653135265,234,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,,true,,274,162,191,191,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,234,0,117
1673653135505,116,HTTP Request-1,302,Found,Thread Group 1-11,text,true,,454,163,191,191,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,116,0,0
1673653135621,302,HTTP Request-2,200,OK,Thread Group 1-11,text,true,,3910,123,191,191,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,302,0,0
1673653135499,119,HTTP Request-1,302,Found,Thread Group 1-9,text,true,,454,163,191,191,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,119,0,0
1673653135618,305,HTTP Request-2,200,OK,Thread Group 1-9,text,true,,3910,123,191,191,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,305,0,0
1673653135279,718,HTTP Request,200,OK,Thread Group 1-12,text,true,,4638,448,189,189,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,234,0,117
1673653135279,234,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,,true,,274,162,189,189,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,234,0,117
1673653135513,117,HTTP Request-1,302,Found,Thread Group 1-12,text,true,,454,163,189,189,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135630,367,HTTP Request-2,200,OK,Thread Group 1-12,text,true,,3910,123,189,189,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,367,0,0
1673653135284,714,HTTP Request,200,OK,Thread Group 1-13,text,true,,4638,448,188,188,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,234,0,117
1673653135284,234,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,,true,,274,162,188,188,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,234,0,117
1673653135518,118,HTTP Request-1,302,Found,Thread Group 1-13,text,true,,454,163,188,188,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,118,0,0
1673653135636,362,HTTP Request-2,200,OK,Thread Group 1-13,text,true,,3910,123,188,188,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,362,0,0
1673653135294,707,HTTP Request,200,OK,Thread Group 1-15,text,true,,4638,448,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,232,0,115
1673653135299,702,HTTP Request,200,OK,Thread Group 1-16,text,true,,4638,448,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,233,0,117
1673653135294,232,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,,true,,274,162,187,187,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,232,0,115
1673653135526,120,HTTP Request-1,302,Found,Thread Group 1-15,text,true,,454,163,187,187,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,120,0,0
1673653135299,233,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,,true,,274,162,187,187,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,233,0,117
1673653135646,355,HTTP Request-2,200,OK,Thread Group 1-15,text,true,,3910,123,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,355,0,0
1673653135532,118,HTTP Request-1,302,Found,Thread Group 1-16,text,true,,454,163,187,187,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,118,0,0
1673653135650,351,HTTP Request-2,200,OK,Thread Group 1-16,text,true,,3910,123,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,351,0,0
1673653135289,712,HTTP Request,200,OK,Thread Group 1-14,text,true,,4638,448,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,233,0,117
1673653135289,233,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,,true,,274,162,187,187,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,233,0,117
1673653135522,122,HTTP Request-1,302,Found,Thread Group 1-14,text,true,,454,163,187,187,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,122,0,0
1673653135644,357,HTTP Request-2,200,OK,Thread Group 1-14,text,true,,3910,123,187,187,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,357,0,0
1673653135304,699,HTTP Request,200,OK,Thread Group 1-17,text,true,,4638,448,184,184,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,231,0,115
1673653135304,231,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,,true,,274,162,184,184,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,231,0,115
1673653135535,117,HTTP Request-1,302,Found,Thread Group 1-17,text,true,,454,163,184,184,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135652,351,HTTP Request-2,200,OK,Thread Group 1-17,text,true,,3910,123,184,184,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,351,0,0
1673653135310,696,HTTP Request,200,OK,Thread Group 1-18,text,true,,4638,448,183,183,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,231,0,115
1673653135310,231,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,,true,,274,162,183,183,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,231,0,115
1673653135541,118,HTTP Request-1,302,Found,Thread Group 1-18,text,true,,454,163,183,183,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,117,0,0
1673653135659,347,HTTP Request-2,200,OK,Thread Group 1-18,text,true,,3910,123,183,183,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,347,0,0
1673653135324,887,HTTP Request,200,OK,Thread Group 1-21,text,true,,4638,448,182,182,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,232,0,116
1673653135324,232,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,,true,,274,162,182,182,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,232,0,116
1673653135556,118,HTTP Request-1,302,Found,Thread Group 1-21,text,true,,454,163,182,182,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,118,0,0
1673653135674,537,HTTP Request-2,200,OK,Thread Group 1-21,text,true,,3910,123,182,182,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,537,0,0
1673653135315,898,HTTP Request,200,OK,Thread Group 1-19,text,true,,4638,448,181,181,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,239,0,117
1673653135315,239,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,,true,,274,162,181,181,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,239,0,117
1673653135554,120,HTTP Request-1,302,Found,Thread Group 1-19,text,true,,454,163,181,181,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,120,0,0
1673653135674,539,HTTP Request-2,200,OK,Thread Group 1-19,text,true,,3910,123,181,181,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,539,0,0
1673653135320,894,HTTP Request,200,OK,Thread Group 1-20,text,true,,4638,448,180,180,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,236,0,117
1673653135320,236,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,,true,,274,162,180,180,http://34.132.194.230/ghost?email=ascn@example.com&password=ascn123,236,0,117
1673653135556,123,HTTP Request-1,302,Found,Thread Group 1-20,text,true,,454,163,180,180,http://34.132.194.230/ghost/?email=ascn@example.com&password=ascn123,123,0,0
1673653135679,535,HTTP Request-2,200,OK,Thread Group 1-20,text,true,,3910,123,180,180,http://34.132.194.230/ghost/#/?email=ascn@example.com&password=ascn123,535,0,0
